order_item_id,order_id,item_id,quantity
52382,27015,104,4
52383,49338,103,2
52384,26949,104,3
52385,6758,105,1
52386,403,101,1
52387,27218,104,1
52388,3081,102,1
52389,26374,106,1
52390,15361,101,1
52391,27347,103,1
52392,46040,108,2
52393,12255,103,1
52394,4660,108,1
52395,14170,105,1
52396,15734,104,3
52397,38083,105,1
52398,45454,107,2
52399,48068,104,3
52400,7658,103,1
52401,11152,103,3
52402,40255,104,1
52403,7480,101,1
52404,19874,107,2
52405,29868,106,1
52406,17307,103,1
52407,35126,105,1
52408,28100,102,1
52409,27799,105,3
52410,41634,103,1
52411,14994,105,1
52412,46901,101,1
52413,46110,104,1
52414,37731,105,1
52415,14706,107,1
52416,7772,101,3
52417,38825,103,1
52418,36102,104,1
52419,21561,107,2
52420,42444,108,1
52421,3543,105,1
52422,11328,101,1
52423,30983,102,1
52424,6566,102,2
52425,2344,106,1
52426,49709,104,2
52427,45715,107,2
52428,43231,101,1
52429,9926,107,1
52430,39846,105,1
52431,27538,106,1
52432,31200,101,1
52433,44367,103,1
52434,13127,104,1
52435,18153,106,1
52436,42329,104,3
52437,7500,107,1
52438,11568,106,1
52439,4544,108,1
52440,14511,104,4
52441,2721,108,1
52442,23507,105,2
52443,25366,104,1
52444,33147,103,2
52445,48226,107,1
52446,26910,104,1
52447,25513,106,1
52448,2283,105,2
52449,8037,105,1
52450,6224,106,1
52451,11140,108,1
52452,21878,106,2
52453,44340,107,1
52454,12859,108,1
52455,32787,107,1
52456,24,107,1
52457,16220,101,1
52458,11540,107,1
52459,1597,106,1
52460,46747,104,2
52461,40259,108,2
52462,33826,107,1
52463,38016,102,1
52464,40002,107,1
52465,11227,106,1
52466,1058,101,3
52467,42013,107,2
52468,32185,108,1
52469,20835,105,1
52470,24268,104,3
52471,49211,102,1
52472,1814,102,1
52473,25390,102,1
52474,27846,101,1
52475,45445,105,1
52476,29699,107,2
52477,16079,108,3
52478,22454,104,1
52479,42277,107,1
52480,31661,102,1
52481,10013,107,3
52482,28978,106,1
52483,7341,108,2
52484,42862,105,1
52485,15733,103,1
52486,16089,105,1
52487,31152,102,2
52488,4182,104,3
52489,17721,101,1
52490,26363,101,1
52491,38104,106,1
52492,35657,105,1
52493,8467,101,1
52494,13507,103,1
52495,43558,107,1
52496,17566,108,2
52497,9090,103,4
52498,34025,108,2
52499,22329,101,1
52500,11119,107,1
52501,6856,104,2
52502,30398,104,1
52503,11832,104,1
52504,46334,108,1
52505,24089,102,1
52506,35320,102,1
52507,32004,103,1
52508,21227,105,1
52509,18297,106,1
52510,38669,102,1
52511,33116,105,1
52512,26790,101,1
52513,5388,105,1
52514,19315,104,4
52515,167,105,1
52516,17025,102,1
52517,39205,108,1
52518,47076,102,1
52519,11607,103,1
52520,3768,107,1
52521,20840,101,1
52522,11036,106,1
52523,39034,107,1
52524,9317,107,1
52525,7623,101,1
52526,14639,104,1
52527,22536,106,4
52528,14251,108,2
52529,49150,104,1
52530,7466,107,1
52531,9642,101,1
52532,26202,108,1
52533,25057,103,1
52534,42349,107,1
52535,24943,104,2
52536,30283,107,1
52537,10396,101,1
52538,49774,104,1
52539,13539,106,1
52540,16416,101,1
52541,23827,104,1
52542,14128,105,3
52543,20870,106,1
52544,751,107,1
52545,49348,106,1
52546,43149,106,1
52547,18174,108,2
52548,2342,107,1
52549,25076,105,1
52550,28513,105,1
52551,17396,101,1
52552,38339,105,1
52553,28456,101,1
52554,35637,101,1
52555,46640,103,3
52556,17034,107,1
52557,20714,108,3
52558,12539,101,1
52559,39924,102,2
52560,17681,107,2
52561,36911,105,1
52562,18826,103,1
52563,21208,104,1
52564,11341,107,1
52565,31570,101,1
52566,35476,103,2
52567,30876,101,3
52568,9978,107,1
52569,31319,105,1
52570,37817,107,2
52571,6568,108,1
52572,19451,102,1
52573,18541,102,1
52574,6462,104,1
52575,23476,107,3
52576,33648,105,2
52577,3726,101,1
52578,37571,105,1
52579,330,103,1
52580,46662,108,1
52581,21993,106,2
52582,39154,102,1
52583,35372,105,2
52584,6762,105,3
52585,15166,103,3
52586,20169,103,1
52587,32117,105,1
52588,38243,105,3
52589,33052,106,1
52590,35053,108,2
52591,11655,106,1
52592,48757,108,1
52593,5114,105,1
52594,9821,104,4
52595,1403,107,1
52596,11265,103,1
52597,11002,108,1
52598,49156,106,1
52599,23677,105,1
52600,17999,106,1
52601,12022,103,1
52602,41050,105,1
52603,48015,101,1
52604,40022,104,1
52605,13175,103,1
52606,27447,104,1
52607,32093,107,1
52608,31926,104,1
52609,9752,101,1
52610,28499,101,1
52611,6242,101,2
52612,18280,106,1
52613,31926,107,1
52614,44969,102,2
52615,27351,104,1
52616,46632,103,1
52617,34328,107,1
52618,18064,101,2
52619,29805,108,2
52620,49480,105,1
52621,16692,102,1
52622,20243,106,1
52623,41462,101,1
52624,29894,101,1
52625,4256,103,1
52626,39468,103,2
52627,30761,104,1
52628,34289,108,1
52629,16927,102,1
52630,49550,105,1
52631,7462,105,1
52632,30261,105,3
52633,43866,106,1
52634,5514,101,1
52635,17256,107,1
52636,16826,103,1
52637,32449,101,2
52638,9200,103,1
52639,23490,108,1
52640,2990,104,1
52641,35133,108,1
52642,5969,105,1
52643,38311,106,1
52644,7889,107,2
52645,307,108,4
52646,32467,106,1
52647,43822,102,1
52648,37119,107,3
52649,917,101,2
52650,42392,103,2
52651,45262,107,1
52652,26587,108,1
52653,4263,107,1
52654,8806,103,1
52655,3479,107,1
52656,31444,106,2
52657,27197,102,1
52658,36144,101,1
52659,9066,104,1
52660,36777,101,1
52661,6928,107,1
52662,49479,103,2
52663,15125,106,1
52664,24646,106,1
52665,20183,102,1
52666,26512,103,2
52667,42937,108,1
52668,39059,106,1
52669,26635,106,1
52670,32601,103,1
52671,4545,102,3
52672,24400,101,1
52673,5917,101,1
52674,21130,106,1
52675,18833,103,1
52676,40182,104,1
52677,17411,101,1
52678,22572,106,1
52679,49740,102,1
52680,39005,101,1
52681,41674,101,3
52682,19775,105,1
52683,38364,105,2
52684,28522,102,1
52685,21706,103,1
52686,27571,101,2
52687,14126,103,2
52688,5678,103,1
52689,17105,104,3
52690,31144,104,1
52691,472,101,1
52692,35097,104,1
52693,45592,106,2
52694,41213,105,2
52695,23285,103,1
52696,44097,105,1
52697,6953,106,2
52698,30598,107,1
52699,34859,101,1
52700,20573,108,1
52701,13085,106,2
52702,42252,107,1
52703,36671,104,1
52704,11671,103,1
52705,23325,108,1
52706,5310,108,4
52707,37383,102,1
52708,1202,108,3
52709,4652,101,2
52710,30697,107,1
52711,16485,103,2
52712,45124,101,1
52713,29971,103,1
52714,23118,106,2
52715,29717,101,1
52716,4972,101,1
52717,17678,108,1
52718,3863,101,2
52719,26397,107,1
52720,24902,106,2
52721,36113,107,1
52722,8996,104,1
52723,17649,103,2
52724,45599,107,1
52725,40087,102,1
52726,37877,107,1
52727,25586,104,2
52728,901,105,1
52729,41141,101,1
52730,29631,105,1
52731,2103,102,1
52732,38395,108,1
52733,12336,103,1
52734,43252,101,1
52735,8150,101,1
52736,22724,108,1
52737,24191,108,1
52738,29957,106,1
52739,47806,105,1
52740,24551,102,1
52741,33558,101,1
52742,32031,102,2
52743,25878,105,1
52744,16833,106,1
52745,47170,102,1
52746,18437,106,1
52747,17902,104,1
52748,27813,104,1
52749,42575,101,2
52750,21939,104,2
52751,5461,107,1
52752,37273,102,1
52753,8359,106,1
52754,34532,107,1
52755,37659,106,3
52756,27281,102,1
52757,34461,103,1
52758,15287,105,1
52759,45931,101,3
52760,20757,108,1
52761,18560,107,2
52762,21482,104,1
52763,14168,102,1
52764,17045,104,1
52765,11780,106,3
52766,48041,101,2
52767,14672,106,1
52768,31640,108,1
52769,36783,104,1
52770,12838,101,1
52771,17447,101,2
52772,11322,101,1
52773,27217,102,3
52774,19154,103,4
52775,41696,108,1
52776,26413,107,1
52777,11939,104,1
52778,26868,102,1
52779,20507,103,1
52780,5754,106,4
52781,14744,103,1
52782,32689,107,1
52783,26141,102,1
52784,40413,101,2
52785,23838,104,1
52786,8152,102,2
52787,21768,106,1
52788,21142,105,1
52789,12396,108,2
52790,23749,105,1
52791,18574,108,1
52792,23563,104,1
52793,4992,104,2
52794,1800,105,1
52795,40782,103,1
52796,34040,108,1
52797,13126,103,2
52798,335,101,1
52799,37762,103,1
52800,42490,105,1
52801,676,101,1
52802,31689,104,2
52803,34104,102,2
52804,37518,106,1
52805,15425,106,1
52806,36852,102,2
52807,36381,108,1
52808,7702,106,1
52809,28580,107,1
52810,31390,101,1
52811,30418,106,2
52812,83,107,2
52813,15016,103,2
52814,49459,105,1
52815,40354,104,3
52816,2095,103,1
52817,20542,104,2
52818,6429,104,1
52819,13665,107,1
52820,28679,108,1
52821,11134,102,1
52822,20748,104,2
52823,2402,106,1
52824,31577,107,2
52825,36043,101,1
52826,16144,102,1
52827,8231,106,2
52828,4380,102,1
52829,26800,105,2
52830,7958,108,1
52831,257,106,1
52832,42165,107,2
52833,14583,101,1
52834,48204,102,1
52835,38606,106,1
52836,34954,106,1
52837,803,104,1
52838,3558,101,1
52839,31616,103,1
52840,577,108,2
52841,49901,108,2
52842,32107,107,1
52843,22723,105,1
52844,16813,107,3
52845,450,108,3
52846,28721,107,1
52847,44450,101,1
52848,12439,106,1
52849,4260,101,1
52850,45935,102,1
52851,49112,103,1
52852,24486,104,2
52853,2589,104,1
52854,13458,106,1
52855,20938,104,1
52856,34191,108,1
52857,37974,106,1
52858,46111,108,1
52859,41873,102,1
52860,38667,104,1
52861,40795,103,2
52862,43126,106,1
52863,16347,106,1
52864,31518,104,1
52865,45238,106,1
52866,141,104,1
52867,14327,103,1
52868,20820,108,2
52869,25722,102,1
52870,5845,106,1
52871,24495,107,2
52872,2673,104,2
52873,40023,103,1
52874,43804,103,2
52875,4119,106,1
52876,44108,106,1
52877,30443,105,1
52878,7289,103,1
52879,33203,102,1
52880,43590,107,1
52881,15564,102,1
52882,41710,105,2
52883,22718,106,1
52884,18439,106,2
52885,1163,101,2
52886,38470,106,1
52887,45786,105,2
52888,20123,104,1
52889,19604,102,1
52890,10678,102,3
52891,27515,101,1
52892,15698,102,2
52893,7495,108,1
52894,39483,103,1
52895,39988,106,1
52896,9973,105,1
52897,26230,102,1
52898,45868,107,3
52899,27010,108,2
52900,41454,107,2
52901,2567,108,1
52902,19499,107,1
52903,35504,102,2
52904,43877,103,2
52905,9805,101,1
52906,27095,105,1
52907,27432,107,1
52908,41013,102,1
52909,3170,105,1
52910,19160,102,2
52911,43443,103,1
52912,10949,106,2
52913,14288,107,3
52914,2293,103,2
52915,21169,105,2
52916,18041,107,1
52917,44318,104,3
52918,27959,102,1
52919,44537,105,1
52920,32289,103,3
52921,14253,107,2
52922,3528,107,1
52923,20928,103,1
52924,5459,101,1
52925,32990,103,1
52926,32676,106,1
52927,2372,102,3
52928,19797,104,1
52929,18963,105,2
52930,45025,104,1
52931,37640,102,1
52932,38829,102,1
52933,47469,102,2
52934,3528,103,1
52935,20945,103,2
52936,39376,105,3
52937,8018,101,1
52938,1148,104,2
52939,29199,105,1
52940,6813,104,2
52941,3032,101,2
52942,9776,108,1
52943,39385,106,2
52944,36986,106,1
52945,4208,106,1
52946,5103,103,3
52947,12429,104,1
52948,30272,102,1
52949,33705,102,3
52950,29509,102,1
52951,33187,108,1
52952,5594,108,3
52953,28339,105,1
52954,975,106,1
52955,9816,103,1
52956,16728,106,1
52957,19169,107,1
52958,29220,105,1
52959,41010,104,2
52960,20363,108,2
52961,34200,107,1
52962,47050,101,1
52963,35965,106,1
52964,24921,101,1
52965,42976,102,3
52966,37892,104,1
52967,35380,105,1
52968,972,107,1
52969,2850,103,2
52970,10317,102,1
52971,39756,104,1
52972,34962,103,1
52973,48590,105,1
52974,49770,101,2
52975,46921,101,1
52976,26850,102,1
52977,7250,108,1
52978,21168,105,1
52979,30763,108,1
52980,25504,108,1
52981,10784,105,1
52982,34419,103,2
52983,23308,106,1
52984,22427,104,1
52985,32446,102,1
52986,31384,106,2
52987,7862,106,1
52988,44052,102,1
52989,49704,103,2
52990,32134,107,2
52991,38350,105,1
52992,4454,102,1
52993,19136,107,1
52994,39216,102,1
52995,18191,105,1
52996,12006,103,2
52997,32676,105,3
52998,1581,107,1
52999,20423,105,1
53000,950,108,1
53001,10156,107,1
53002,47526,108,2
53003,35912,107,1
53004,6308,101,1
53005,21711,107,4
53006,149,104,2
53007,3585,107,1
53008,25024,107,2
53009,40022,103,2
53010,34465,104,2
53011,2583,104,2
53012,16673,105,1
53013,43710,105,2
53014,16357,101,1
53015,45378,108,1
53016,37481,108,1
53017,15136,104,1
53018,48118,108,1
53019,36488,105,1
53020,22647,107,1
53021,12368,103,2
53022,13186,108,1
53023,12062,101,1
53024,14280,107,1
53025,5051,104,2
53026,36532,102,1
53027,43429,105,1
53028,34210,103,1
53029,29912,101,2
53030,4758,103,1
53031,33863,106,1
53032,7580,108,1
53033,16788,108,1
53034,34268,107,1
53035,12967,102,1
53036,950,103,1
53037,22001,104,2
53038,7895,101,2
53039,26914,102,2
53040,21203,101,1
53041,37527,106,1
53042,5948,103,2
53043,48942,105,1
53044,10073,101,1
53045,8764,108,1
53046,27749,107,2
53047,42174,108,1
53048,28569,105,1
53049,10574,108,3
53050,29024,107,1
53051,23497,106,1
53052,34175,107,2
53053,38293,103,1
53054,40638,108,2
53055,4593,102,1
53056,3110,108,2
53057,4443,106,1
53058,32370,104,4
53059,38653,104,1
53060,14865,106,1
53061,48331,108,2
53062,28925,108,2
53063,13380,104,1
53064,48985,102,1
53065,5401,106,3
53066,24706,105,1
53067,7568,106,1
53068,16008,106,1
53069,29668,103,2
53070,21747,106,1
53071,27111,101,1
53072,4867,108,2
53073,45254,102,1
53074,32372,103,3
53075,39088,108,1
53076,39675,101,3
53077,1811,107,2
53078,11241,103,1
53079,33059,108,1
53080,15876,104,1
53081,35764,108,1
53082,31481,102,1
53083,19168,102,1
53084,19601,107,1
53085,15213,102,1
53086,26534,107,1
53087,503,105,1
53088,16487,108,1
53089,13893,105,1
53090,16253,105,1
53091,37945,107,2
53092,17182,103,1
53093,38338,103,1
53094,7803,107,1
53095,16048,103,1
53096,25340,107,1
53097,45138,103,1
53098,42421,106,3
53099,11288,104,1
53100,8393,107,1
53101,12533,107,1
53102,44868,103,2
53103,22289,101,1
53104,10136,106,1
53105,13263,102,4
53106,1625,102,1
53107,41157,103,1
53108,6415,108,1
53109,14435,108,1
53110,25258,101,1
53111,37163,105,1
53112,16541,104,1
53113,28016,108,1
53114,8745,106,2
53115,3915,104,1
53116,8541,107,1
53117,7667,107,1
53118,45010,105,4
53119,29910,102,1
53120,36275,103,1
53121,22322,105,1
53122,34447,106,1
53123,10243,107,1
53124,18748,108,2
53125,18183,101,1
53126,36496,107,1
53127,14829,104,1
53128,8005,106,1
53129,38207,106,1
53130,28937,102,1
53131,25185,104,2
53132,25713,107,2
53133,13838,105,1
53134,34468,103,1
53135,23700,106,2
53136,24460,108,1
53137,44388,107,1
53138,13773,102,1
53139,46762,101,2
53140,6488,101,1
53141,7355,102,2
53142,2821,102,1
53143,22028,105,1
53144,5845,107,1
53145,29206,104,2
53146,72,108,1
53147,11573,108,1
53148,20024,108,1
53149,9983,107,1
53150,32388,106,1
53151,28448,107,2
53152,6128,108,2
53153,15026,104,1
53154,17331,107,1
53155,2788,106,3
53156,19187,105,1
53157,13372,108,4
53158,18535,102,1
53159,14226,105,1
53160,44107,106,2
53161,49367,107,2
53162,6711,107,1
53163,16496,104,2
53164,41459,105,3
53165,31285,101,1
53166,10285,107,1
53167,4670,105,1
53168,34820,103,1
53169,20311,101,1
53170,9832,106,1
53171,3676,107,1
53172,7301,107,1
53173,49482,106,1
53174,14063,107,1
53175,21852,106,1
53176,49832,102,1
53177,43257,106,2
53178,24573,108,1
53179,44592,108,2
53180,20090,108,2
53181,46323,106,1
53182,10881,106,1
53183,42948,107,1
53184,47456,101,2
53185,7635,102,1
53186,24757,101,1
53187,13728,102,1
53188,4026,102,1
53189,38761,102,1
53190,30509,108,2
53191,34024,101,3
53192,35554,107,1
53193,32076,103,2
53194,14204,108,2
53195,42718,103,2
53196,27937,102,2
53197,12630,107,2
53198,10088,108,1
53199,8605,103,1
53200,30334,104,1
53201,26886,102,1
53202,15253,106,1
53203,7000,107,1
53204,42700,101,1
53205,38109,104,2
53206,76,106,2
53207,10671,102,2
53208,39991,103,2
53209,15336,101,1
53210,26195,107,1
53211,35139,105,1
53212,24407,101,2
53213,31,108,2
53214,7984,107,1
53215,2000,102,4
53216,8836,106,1
53217,46433,107,4
53218,33109,107,2
53219,17101,105,1
53220,27685,106,3
53221,9191,106,1
53222,1004,102,2
53223,21600,105,1
53224,33212,103,1
53225,37666,105,1
53226,31436,107,1
53227,28269,104,1
53228,40763,105,2
53229,16951,102,3
53230,45527,101,3
53231,38028,106,1
53232,24429,106,2
53233,31341,105,1
53234,21865,107,1
53235,6446,107,1
53236,49463,103,1
53237,28233,108,1
53238,9926,101,1
53239,9333,107,2
53240,9739,103,1
53241,13390,103,2
53242,40363,107,1
53243,6009,102,2
53244,40307,102,1
53245,25136,101,2
53246,33352,105,3
53247,38799,102,1
53248,47362,101,1
53249,14526,106,1
53250,10071,102,2
53251,16696,103,1
53252,26441,104,1
53253,43628,102,1
53254,29268,101,2
53255,34946,105,3
53256,22684,106,3
53257,7337,103,1
53258,47848,107,1
53259,15507,101,1
53260,37665,101,1
53261,32811,105,1
53262,3563,107,3
53263,34289,101,1
53264,2724,107,1
53265,48545,101,2
53266,28602,103,4
53267,29897,103,1
53268,1339,103,1
53269,16555,107,1
53270,1390,101,1
53271,17312,104,2
53272,36124,104,2
53273,43774,101,1
53274,22229,104,1
53275,9214,107,1
53276,25111,106,1
53277,44775,102,1
53278,7254,101,1
53279,44210,107,1
53280,31182,101,1
53281,3276,106,1
53282,46713,105,1
53283,41538,103,1
53284,2283,104,1
53285,27721,108,1
53286,32028,105,2
53287,48041,107,1
53288,17407,105,1
53289,28878,101,1
53290,17865,101,1
53291,7878,108,3
53292,15631,105,2
53293,32974,102,1
53294,39347,107,1
53295,47638,108,1
53296,16631,105,1
53297,38149,106,1
53298,70,103,1
53299,38304,107,1
53300,121,108,1
53301,46838,108,1
53302,26001,105,1
53303,43342,103,1
53304,20954,108,2
53305,1443,107,1
53306,5663,103,2
53307,46959,108,1
53308,47225,103,2
53309,28328,103,1
53310,20791,103,1
53311,42039,101,4
53312,1121,105,1
53313,44063,101,1
53314,43394,103,2
53315,41296,103,2
53316,10864,104,1
53317,14674,106,1
53318,35802,106,1
53319,28805,105,1
53320,264,102,1
53321,35038,108,1
53322,46332,108,1
53323,33732,102,2
53324,47577,106,2
53325,19206,106,1
53326,15134,108,2
53327,36554,101,3
53328,7328,104,2
53329,7206,101,1
53330,18108,101,2
53331,19331,106,3
53332,525,105,2
53333,16759,103,1
53334,13836,105,1
53335,34549,101,1
53336,8805,104,3
53337,9761,101,2
53338,17979,103,1
53339,8187,103,1
53340,24496,108,1
53341,7858,107,2
53342,31615,103,1
53343,36725,102,1
53344,16497,106,1
53345,5803,104,1
53346,27105,107,1
53347,7806,102,1
53348,23821,105,1
53349,39345,107,1
53350,36474,103,1
53351,6722,104,1
53352,26050,107,1
53353,43704,106,1
53354,47896,108,1
53355,10076,105,1
53356,29953,107,1
53357,22536,104,1
53358,48559,108,1
53359,12388,106,1
53360,3558,104,1
53361,45629,104,3
53362,39327,101,1
53363,6703,101,1
53364,26806,103,1
53365,37918,107,2
53366,13226,103,1
53367,13351,104,1
53368,375,103,1
53369,32020,105,1
53370,27299,101,4
53371,1447,106,1
53372,20127,102,1
53373,41693,103,1
53374,33645,104,1
53375,2889,106,1
53376,17599,108,1
53377,31550,105,2
53378,30344,104,1
53379,39953,102,1
53380,14685,106,1
53381,19198,103,3
53382,44551,102,1
53383,6826,102,1
53384,49103,106,1
53385,46952,101,1
53386,46034,105,1
53387,29737,105,1
53388,22260,108,1
53389,35757,105,2
53390,7668,107,1
53391,28648,101,1
53392,35393,106,2
53393,29849,103,1
53394,48396,108,1
53395,8659,107,1
53396,49804,106,1
53397,43701,103,1
53398,42889,101,1
53399,18209,107,1
53400,1167,106,2
53401,39951,106,1
53402,2464,104,1
53403,31370,102,1
53404,37125,105,1
53405,328,105,1
53406,32898,106,1
53407,45397,108,1
53408,33668,103,1
53409,36714,104,1
53410,35600,106,1
53411,3404,102,1
53412,18145,103,1
53413,36563,102,2
53414,9375,102,1
53415,11298,104,1
53416,45970,102,1
53417,9792,104,1
53418,39918,101,1
53419,31097,102,1
53420,13063,102,1
53421,31910,105,2
53422,39803,108,1
53423,45203,107,1
53424,13871,106,1
53425,42854,105,1
53426,24,107,2
53427,36624,104,2
53428,43923,104,1
53429,1699,106,3
53430,46782,104,1
53431,46808,108,3
53432,35435,105,1
53433,11469,108,1
53434,44210,107,1
53435,38041,101,1
53436,14692,101,1
53437,19916,105,1
53438,27609,107,1
53439,7172,104,2
53440,7825,108,1
53441,8716,108,1
53442,40676,108,1
53443,16681,103,1
53444,45830,101,1
53445,49696,108,1
53446,31397,105,1
53447,21548,104,2
53448,46045,104,1
53449,1138,101,2
53450,10991,108,1
53451,2920,106,3
53452,5471,107,1
53453,47710,103,1
53454,8947,107,1
53455,12419,107,1
53456,48593,102,1
53457,16709,105,1
53458,44326,102,2
53459,42159,103,1
53460,5056,102,1
53461,38890,105,3
53462,4141,108,1
53463,22478,101,2
53464,6387,102,1
53465,7510,106,1
53466,45786,106,1
53467,17517,108,1
53468,19785,108,1
53469,21691,105,1
53470,6189,104,1
53471,23272,105,2
53472,35667,103,1
53473,23841,102,1
53474,25181,103,1
53475,18963,102,2
53476,28910,108,1
53477,38493,101,1
53478,48003,104,2
53479,10638,106,2
53480,25057,104,1
53481,10548,107,1
53482,25754,102,2
53483,43856,107,1
53484,29877,104,1
53485,11657,108,1
53486,30356,108,1
53487,25326,102,1
53488,19089,105,1
53489,33298,103,1
53490,45489,105,1
53491,27413,102,1
53492,32860,108,1
53493,24490,104,1
53494,12907,102,2
53495,38839,102,2
53496,6870,102,1
53497,3088,102,2
53498,46279,105,1
53499,17292,103,1
53500,17844,102,1
53501,13383,102,1
53502,41019,105,2
53503,35095,106,2
53504,11992,101,1
53505,15963,103,3
53506,36682,104,1
53507,201,101,1
53508,35355,108,1
53509,12750,107,1
53510,24756,101,1
53511,31838,103,3
53512,5039,104,2
53513,4015,105,2
53514,36093,102,1
53515,6128,107,2
53516,35996,103,2
53517,23980,102,1
53518,39041,108,1
53519,40574,102,1
53520,4256,104,2
53521,19858,107,1
53522,14513,103,3
53523,11398,107,1
53524,2605,103,1
53525,23616,106,1
53526,23049,107,2
53527,5686,102,1
53528,44574,104,3
53529,10954,102,3
53530,2087,105,1
53531,6408,104,3
53532,22009,107,1
53533,33784,105,1
53534,35953,108,1
53535,37819,104,3
53536,41245,107,1
53537,43171,102,1
53538,15831,108,3
53539,17921,101,1
53540,15047,103,2
53541,15430,103,4
53542,26467,101,2
53543,36146,101,1
53544,4630,106,1
53545,6289,104,1
53546,48190,108,1
53547,25682,107,1
53548,26299,105,2
53549,49449,107,3
53550,17233,103,1
53551,34365,108,1
53552,34611,108,1
53553,10012,106,1
53554,20981,108,1
53555,17935,106,1
53556,26503,103,2
53557,47822,107,2
53558,17258,104,1
53559,14521,101,4
53560,39325,102,1
53561,27800,102,1
53562,4947,104,1
53563,16175,106,4
53564,22082,104,2
53565,21447,102,2
53566,9419,107,2
53567,36172,102,4
53568,36739,102,1
53569,21815,108,2
53570,35005,108,3
53571,19954,107,1
53572,34275,101,1
53573,14666,106,1
53574,21598,108,2
53575,20094,108,2
53576,39873,104,2
53577,8048,103,1
53578,24514,108,1
53579,45973,103,2
53580,37923,108,1
53581,47070,107,3
53582,15801,103,2
53583,14768,103,1
53584,14375,108,1
53585,29236,106,1
53586,41461,102,2
53587,16419,104,1
53588,7113,107,2
53589,34178,101,1
53590,40319,101,1
53591,47079,102,1
53592,8892,108,1
53593,17394,104,1
53594,16157,103,3
53595,31664,102,1
53596,48001,103,1
53597,7587,108,1
53598,17244,103,3
53599,39412,107,1
53600,6859,108,4
53601,32300,104,2
53602,38033,104,1
53603,41571,105,1
53604,8680,104,1
53605,2674,102,2
53606,23691,105,4
53607,21447,105,1
53608,1046,105,1
53609,5760,107,4
53610,7692,101,3
53611,27915,107,1
53612,9772,107,1
53613,3662,104,1
53614,29315,108,1
53615,40929,105,1
53616,33406,105,2
53617,21838,106,1
53618,36496,101,1
53619,22092,107,2
53620,10630,104,1
53621,41673,102,1
53622,41183,105,3
53623,5890,106,1
53624,20640,104,4
53625,4905,108,2
53626,30531,108,1
53627,42250,104,1
53628,36789,101,1
53629,37377,102,2
53630,27222,104,2
53631,3235,102,1
53632,3607,107,2
53633,17641,108,1
53634,24621,105,1
53635,49809,102,1
53636,27894,104,1
53637,3066,101,1
53638,20016,106,1
53639,38615,107,3
53640,17511,101,1
53641,46060,103,2
53642,3598,105,2
53643,4174,103,1
53644,15451,105,1
53645,28412,103,1
53646,23894,101,1
53647,6599,108,1
53648,48283,105,1
53649,29889,106,1
53650,20455,107,1
53651,12163,101,2
53652,2561,101,1
53653,26204,106,1
53654,13562,101,1
53655,15394,104,1
53656,10505,107,1
53657,36428,101,1
53658,425,106,1
53659,34516,103,1
53660,3411,104,1
53661,36057,106,3
53662,40355,104,1
53663,41745,108,2
53664,10294,107,3
53665,8088,102,3
53666,46812,107,1
53667,44134,105,1
53668,28346,108,2
53669,34522,104,1
53670,34092,107,1
53671,25290,108,1
53672,9715,103,4
53673,2989,101,2
53674,45999,108,1
53675,21123,105,2
53676,41258,101,1
53677,15283,103,1
53678,6469,103,1
53679,38266,105,1
53680,14437,104,3
53681,33720,104,1
53682,46685,107,2
53683,28615,103,1
53684,12189,102,2
53685,8319,101,1
53686,9261,101,1
53687,40617,105,4
53688,25864,108,1
53689,44792,104,1
53690,11313,107,1
53691,19704,102,1
53692,48817,101,1
53693,17109,104,1
53694,5420,101,2
53695,18598,104,1
53696,11484,101,1
53697,22362,101,1
53698,20174,101,1
53699,38918,104,1
53700,12353,106,1
53701,2636,101,3
53702,20082,105,2
53703,26314,105,1
53704,7089,105,1
53705,36064,108,1
53706,39207,105,1
53707,10940,106,2
53708,28725,107,1
53709,49553,108,1
53710,48256,104,1
53711,19804,107,1
53712,28604,103,1
53713,43416,102,2
53714,47943,103,1
53715,21506,103,1
53716,25929,108,1
53717,38327,105,1
53718,13600,105,1
53719,30083,106,2
53720,44097,105,3
53721,18736,107,1
53722,31859,104,1
53723,17185,101,1
53724,32173,105,1
53725,1801,107,1
53726,16589,106,1
53727,31008,102,1
53728,21582,108,1
53729,18020,103,1
53730,43984,108,1
53731,36812,107,1
53732,529,101,2
53733,7264,103,1
53734,14621,102,3
53735,2731,105,1
53736,42382,101,1
53737,7687,108,1
53738,28916,101,2
53739,7214,102,4
53740,39186,104,1
53741,21686,101,3
53742,20500,104,3
53743,34535,104,3
53744,20414,106,1
53745,9532,101,3
53746,4625,102,1
53747,7268,102,4
53748,44408,108,1
53749,48987,108,2
53750,16058,104,1
53751,29958,104,1
53752,26531,104,1
53753,7377,108,1
53754,3197,101,3
53755,20788,101,1
53756,16556,102,1
53757,48268,108,4
53758,42487,106,3
53759,12316,103,1
53760,39967,102,2
53761,18416,106,1
53762,4648,105,2
53763,27603,104,1
53764,3583,103,1
53765,21856,101,1
53766,1755,106,3
53767,2468,108,1
53768,29411,106,1
53769,21562,103,2
53770,11691,102,1
53771,15043,105,1
53772,42031,102,2
53773,10001,104,1
53774,35317,101,1
53775,34465,107,1
53776,14890,102,1
53777,5482,108,1
53778,41901,106,1
53779,45926,104,1
53780,47520,103,1
53781,11529,105,2
53782,4337,105,1
