order_id,customer_id,order_date,store_city,total_amount
34547,6153,2025-05-24 12:10:00,Gdansk,78.68
34548,8091,2025-07-15 08:44:00,Krakow,15.77
34549,7086,2025-07-20 21:29:00,Gdansk,75.8
34550,9901,2025-03-17 15:44:00,Poznan,70.04
34551,1783,20/01/2025 16:40,Warsaw,68.06
34552,452,2025-06-26 10:41:00,warsaw,11.88
34553,3031,2025-05-04 19:40:00,krakow,72.03
34554,3568,2025-06-11 18:55:00,Poznan,82.58
34555,2574,2025-04-07 20:39:00,gdansk,43.85
34556,3822,2025-03-06 12:18:00,warsaw,
34557,6779,2025-03-13 14:08:00,Krakow,83.86
34558,8493,2025-03-26 20:55:00,gdansk,18.21
34559,8608,2025-01-02 22:12:00,Krakow,84.84
34560,5145,2025-07-15 18:22:00,Poznan,86.73
34561,3811,2025-04-16 08:53:00,krakow,40.25
34562,2532,2025-04-25 22:23:00,warsaw,44.4
34563,4313,2025-03-05 16:41:00,Krakow,56.93
34564,4737,2025-04-10 13:11:00,krakow,23.61
34565,8833,2025-07-07 12:36:00,Krakow,71.08
34566,6441,2025-07-10 12:33:00,Warsaw,56.82
34567,3659,2025-01-10 11:01:00,warsaw,21.26
34568,6658,2025-04-02 22:23:00,warsaw,70.98
34569,6707,2025-02-25 16:15:00,gdansk,21.34
34570,4869,2025-05-08 12:07:00,Gdansk,11.39
34571,2583,2025-07-16 22:12:00,warsaw,41.61
34572,7530,2025-02-07 13:49:00,krakow,64.35
34573,5415,2025-06-25 08:25:00,Warsaw,20.38
34574,4420,2025-07-08 11:38:00,warsaw,78.24
34575,8653,2025-07-13 13:16:00,Krakow,28.46
34576,5895,2025-01-18 13:04:00,gdansk,35.1
34577,9963,2025-04-04 10:41:00,warsaw,11.45
34578,3911,2025-04-20 12:52:00,Warsaw,60.55
34579,9098,2025-04-28 18:48:00,gdansk,11.43
34580,3125,2025-02-20 19:15:00,Gdansk,18.11
34581,4599,19/02/2025 14:28,warsaw,66.46
34582,9192,2025-05-05 19:57:00,warsaw,52.89
34583,1754,2025-01-29 16:35:00,Poznan,34.86
34584,6777,2025-06-28 16:00:00,gdansk,70.12
34585,3369,2025-06-04 08:44:00,krakow,76.56
34586,7359,2025-01-10 16:18:00,Warsaw,49.07
34587,3897,2025-02-18 14:26:00,krakow,77.45
34588,3706,2025-05-12 10:24:00,gdansk,
34589,1816,15/05/2025 17:38,Poznan,26.76
34590,211,2025-05-21 20:15:00,poznan,33.94
34591,5993,2025-05-04 22:23:00,Krakow,42.44
34592,9848,2025-06-19 20:53:00,Gdansk,11.94
34593,1594,2025-06-19 14:23:00,Warsaw,35.7
34594,4769,2025-05-04 20:58:00,warsaw,53.04
34595,6188,2025-01-18 10:24:00,krakow,30.61
34596,6873,2025-04-25 15:23:00,warsaw,43.72
34597,7165,2025-05-13 07:27:00,Gdansk,71.7
34598,8955,2025-01-20 21:39:00,warsaw,20.75
34599,8734,2025-03-17 07:52:00,gdansk,39.26
34600,4315,2025-02-04 22:02:00,Warsaw,60.02
34601,7801,2025-06-29 15:18:00,Poznan,43.28
34602,974,2025-01-30 07:34:00,Poznan,85.58
34603,1632,2025-01-28 19:55:00,warsaw,29.06
34604,1940,01/01/2025 21:35,warsaw,88.23
34605,7553,2025-01-23 14:01:00,krakow,89.7
34606,9661,2025-07-18 17:44:00,Krakow,12.24
34607,2247,24/03/2025 07:12,Poznan,15.67
34608,7364,2025-03-17 17:53:00,krakow,
34609,5633,2025-04-26 21:49:00,Krakow,63.41
34610,8281,2025-07-12 17:20:00,gdansk,19.74
34611,7781,2025-01-21 07:25:00,Warsaw,88.1
34612,7033,2025-06-08 22:25:00,gdansk,34.97
34613,6131,30/03/2025 11:00,krakow,
34614,3513,2025-06-27 07:56:00,gdansk,44.29
34615,7534,2025-01-27 14:53:00,krakow,22.93
34616,6113,2025-04-09 15:57:00,warsaw,17.27
34617,5964,2025-05-22 14:38:00,krakow,37.1
34618,893,2025-04-21 15:47:00,Krakow,14.05
34619,866,2025-04-02 10:08:00,krakow,70.38
34620,6376,2025-07-20 18:31:00,gdansk,54.95
34621,8986,2025-03-05 10:23:00,gdansk,32.37
34622,8721,2025-03-20 17:50:00,warsaw,72.29
34623,4314,2025-01-02 12:59:00,gdansk,15.66
34624,8857,2025-06-03 11:57:00,warsaw,47.51
34625,1368,2025-02-06 17:36:00,warsaw,13.36
34626,5797,2025-02-10 07:01:00,Krakow,56.66
34627,9702,2025-03-25 08:05:00,gdansk,30.62
34628,2905,2025-02-24 12:57:00,krakow,76.22
34629,8542,2025-04-05 19:28:00,warsaw,71.38
34630,4477,2025-07-20 22:43:00,gdansk,67.05
34631,3798,2025-03-02 14:49:00,krakow,13.52
34632,9274,27/03/2025 18:54,krakow,79.8
34633,7976,26/06/2025 13:50,gdansk,50.45
34634,6067,2025-06-22 16:30:00,krakow,41.13
34635,8246,2025-06-25 20:14:00,Gdansk,29.07
34636,1591,2025-01-17 12:19:00,krakow,51.92
34637,2945,2025-03-01 20:39:00,gdansk,54.74
34638,7607,2025-05-21 07:52:00,gdansk,62.13
34639,255,2025-06-11 14:34:00,krakow,63.5
34640,1616,2025-02-07 17:36:00,Gdansk,41.91
34641,8683,2025-03-19 22:01:00,gdansk,55.25
34642,6402,2025-04-22 13:18:00,warsaw,39.77
34643,5957,2025-07-10 13:18:00,Poznan,66.88
34644,4343,2025-04-10 11:00:00,Poznan,
34645,4231,12/06/2025 08:20,gdansk,82.9
34646,3619,12/05/2025 13:05,Gdansk,86.39
34647,3460,2025-05-16 16:20:00,Warsaw,19.28
34648,6106,2025-06-01 08:40:00,Warsaw,39.27
34649,4165,2025-03-09 16:05:00,krakow,23.13
34650,2766,2025-04-18 07:47:00,gdansk,31.18
34651,6356,2025-05-16 20:59:00,Krakow,67.17
34652,4935,2025-04-12 20:56:00,Gdansk,67.76
34653,4782,2025-06-27 09:27:00,krakow,88.26
34654,693,28/04/2025 10:40,Warsaw,44.54
34655,7706,2025-03-30 18:17:00,Gdansk,67.78
34656,410,2025-01-01 20:17:00,warsaw,15.1
34657,5243,10/02/2025 09:15,warsaw,28.75
34658,2517,23/04/2025 08:57,gdansk,56.88
34659,6090,2025-01-23 08:23:00,Warsaw,58.59
34660,8800,2025-01-21 22:08:00,warsaw,35.67
34661,4524,2025-05-03 19:05:00,gdansk,14.51
34662,9595,2025-05-22 15:41:00,warsaw,76.95
34663,3273,14/06/2025 19:00,Poznan,62.92
34664,7480,11/03/2025 16:00,gdansk,21.08
34665,4362,2025-05-27 18:05:00,gdansk,51.04
34666,1923,25/01/2025 20:15,Gdansk,88.32
34667,1166,2025-02-16 17:34:00,Poznan,55.87
34668,3311,2025-03-09 14:13:00,gdansk,57.68
34669,8958,2025-05-27 19:08:00,krakow,61.12
34670,1011,2025-04-04 20:47:00,Gdansk,86.16
34671,8759,2025-06-11 20:22:00,Gdansk,50.65
34672,8903,2025-02-24 11:08:00,krakow,22.76
34673,2152,2025-01-29 22:22:00,warsaw,68.3
34674,8303,2025-01-31 20:43:00,gdansk,49.47
34675,3016,2025-03-11 09:53:00,warsaw,32.36
34676,5607,2025-04-02 07:32:00,Poznan,22.51
34677,2875,2025-03-04 22:00:00,warsaw,14.9
34678,7011,11/05/2025 15:33,Poznan,34.35
34679,6873,2025-03-20 11:36:00,Warsaw,16.71
34680,1848,2025-02-15 20:31:00,Gdansk,12.07
34681,4882,2025-06-18 07:25:00,Warsaw,21.35
34682,2455,02/05/2025 21:07,krakow,54.7
34683,7546,2025-04-29 18:23:00,Krakow,39.7
34684,5383,2025-05-03 18:53:00,Warsaw,54.25
34685,6874,2025-01-05 15:05:00,warsaw,37.66
34686,1065,2025-01-31 11:14:00,Gdansk,36.27
34687,1071,2025-07-12 20:44:00,gdansk,36.85
34688,4353,23/04/2025 14:45,poznan,17.2
34689,7425,2025-04-28 12:05:00,krakow,18.93
34690,9466,2025-02-09 10:36:00,krakow,69.58
34691,8686,2025-02-13 17:05:00,Krakow,44.17
34692,3847,2025-06-09 08:10:00,Krakow,46.0
34693,8748,2025-02-11 19:20:00,Gdansk,55.9
34694,4091,2025-04-09 19:28:00,warsaw,39.5
34695,9076,2025-04-22 14:10:00,warsaw,83.01
34696,4448,2025-01-10 09:36:00,warsaw,60.68
34697,2002,2025-03-28 14:15:00,gdansk,
34698,8576,26/05/2025 07:11,warsaw,20.78
34699,8272,2025-03-16 07:37:00,Poznan,62.71
34700,8601,2025-03-09 21:08:00,gdansk,36.82
34701,1241,2025-03-21 07:47:00,gdansk,
34702,1715,2025-05-22 10:38:00,krakow,67.33
34703,9280,12/01/2025 10:39,Poznan,43.28
34704,5797,2025-04-10 07:31:00,gdansk,88.45
34705,6923,2025-07-16 09:56:00,gdansk,12.26
34706,5282,2025-01-20 09:38:00,Krakow,64.41
34707,9051,18/01/2025 10:23,gdansk,
34708,1517,2025-02-28 13:18:00,Gdansk,24.78
34709,6032,2025-03-10 20:17:00,gdansk,19.46
34710,3375,2025-04-17 21:42:00,gdansk,81.65
34711,6277,2025-07-01 21:38:00,gdansk,31.4
34712,4632,2025-05-02 18:30:00,gdansk,33.73
34713,1570,2025-01-30 12:17:00,krakow,24.08
34714,4199,2025-06-16 12:51:00,Poznan,11.43
34715,8474,2025-06-30 09:43:00,gdansk,68.65
34716,7226,2025-06-18 09:33:00,krakow,70.81
34717,4721,2025-05-13 10:19:00,gdansk,23.56
34718,2241,2025-01-27 16:26:00,Gdansk,68.47
34719,8581,2025-05-31 17:40:00,Warsaw,12.57
34720,2053,2025-01-04 16:33:00,krakow,
34721,8574,2025-07-10 18:24:00,gdansk,20.8
34722,8535,2025-07-15 17:13:00,warsaw,51.3
34723,9913,2025-02-04 12:34:00,gdansk,36.6
34724,9154,2025-03-12 20:51:00,Warsaw,65.32
34725,2722,2025-07-17 09:18:00,gdansk,10.51
34726,5288,2025-04-20 19:47:00,Poznan,12.81
34727,8118,2025-07-17 22:29:00,gdansk,66.04
34728,8863,2025-05-23 09:56:00,Warsaw,82.29
34729,6068,2025-04-13 11:56:00,gdansk,
34730,7498,2025-01-15 14:41:00,Warsaw,33.0
34731,1502,03/01/2025 08:13,Poznan,71.55
34732,3581,2025-04-19 21:17:00,Krakow,74.07
34733,708,2025-05-08 15:05:00,warsaw,21.86
34734,6024,2025-03-04 18:39:00,Poznan,28.81
34735,1456,2025-04-28 19:44:00,Gdansk,83.34
34736,4877,2025-05-04 08:55:00,Krakow,36.82
34737,5669,2025-05-05 11:46:00,Warsaw,58.29
34738,4801,2025-06-05 19:52:00,Warsaw,55.41
34739,1420,2025-06-23 18:23:00,warsaw,66.07
34740,7678,2025-07-11 16:01:00,warsaw,85.2
34741,6440,2025-03-15 22:47:00,gdansk,45.58
34742,2312,14/03/2025 11:04,warsaw,71.82
34743,302,2025-03-22 21:33:00,krakow,76.49
34744,1957,2025-05-04 12:33:00,krakow,80.35
34745,5072,2025-03-02 08:07:00,warsaw,37.65
34746,8436,03/05/2025 20:23,krakow,14.98
34747,1602,2025-04-08 19:07:00,krakow,39.7
34748,48,2025-04-22 10:20:00,gdansk,23.16
34749,7343,2025-04-25 15:49:00,warsaw,11.06
34750,2711,2025-07-02 09:20:00,gdansk,18.46
34751,2024,2025-03-19 10:57:00,Poznan,83.0
34752,6317,2025-05-22 12:48:00,Warsaw,79.45
34753,7207,07/02/2025 21:16,Gdansk,62.46
34754,8113,2025-01-12 20:51:00,krakow,78.13
34755,5375,2025-02-26 17:25:00,Warsaw,81.2
34756,9815,2025-04-04 11:40:00,krakow,38.59
34757,2130,2025-04-11 07:27:00,Poznan,75.91
34758,4691,2025-07-04 22:22:00,Gdansk,21.27
34759,3422,2025-05-30 13:32:00,krakow,
34760,2280,2025-05-29 20:23:00,Warsaw,79.38
34761,3521,2025-07-15 15:19:00,warsaw,52.76
34762,3985,2025-06-29 21:04:00,Poznan,74.54
34763,472,2025-01-15 18:09:00,gdansk,40.07
34764,5473,2025-05-09 22:29:00,Krakow,66.96
34765,4562,2025-02-19 15:55:00,warsaw,25.02
34766,9288,2025-07-01 11:09:00,Krakow,72.2
34767,145,09/05/2025 08:02,warsaw,67.7
34768,3536,2025-01-16 15:38:00,krakow,
34769,265,2025-04-11 17:18:00,warsaw,64.48
34770,5717,2025-04-01 19:52:00,warsaw,59.5
34771,6483,2025-05-04 18:23:00,warsaw,88.95
34772,5753,2025-02-24 10:04:00,warsaw,68.37
34773,3906,05/02/2025 19:28,krakow,73.68
34774,3286,2025-01-29 11:09:00,krakow,
34775,7167,2025-05-10 16:44:00,krakow,81.86
34776,7598,2025-05-27 08:45:00,krakow,
34777,2163,2025-03-02 14:56:00,Gdansk,30.87
34778,547,2025-04-10 09:03:00,krakow,45.99
34779,836,2025-07-18 20:19:00,warsaw,87.18
34780,4613,2025-05-06 11:47:00,warsaw,54.7
34781,1,2025-03-18 18:06:00,gdansk,28.96
34782,9114,2025-02-04 19:54:00,Gdansk,51.75
34783,8569,2025-06-12 19:15:00,Poznan,12.95
34784,2070,2025-05-08 11:20:00,Poznan,40.94
34785,3595,2025-03-17 20:51:00,Poznan,84.07
34786,9251,2025-01-04 14:32:00,gdansk,38.67
34787,4045,2025-02-19 19:20:00,poznan,41.91
34788,5458,2025-03-19 15:24:00,Poznan,65.89
34789,8373,2025-06-13 19:14:00,warsaw,49.14
34790,901,2025-01-10 19:46:00,Gdansk,34.33
34791,6301,14/05/2025 17:03,Gdansk,86.83
34792,152,2025-06-16 10:34:00,Krakow,30.56
34793,4702,2025-03-21 22:10:00,warsaw,78.41
34794,4203,2025-01-25 20:34:00,gdansk,55.68
34795,8143,2025-07-05 14:29:00,gdansk,29.16
34796,7200,2025-05-02 13:20:00,krakow,54.84
34797,9708,02/07/2025 20:55,Krakow,82.2
34798,5622,2025-03-27 11:20:00,Poznan,47.57
34799,4303,27/01/2025 16:33,Warsaw,75.81
34800,4109,2025-02-11 13:14:00,Warsaw,
34801,9210,10/06/2025 19:30,Warsaw,66.68
34802,7122,03/07/2025 08:08,warsaw,89.42
34803,4357,2025-05-01 16:50:00,Krakow,20.97
34804,1039,2025-01-14 17:40:00,Warsaw,85.53
34805,4300,2025-06-27 07:00:00,Warsaw,57.15
34806,734,04/06/2025 14:03,warsaw,
34807,5632,2025-02-03 20:59:00,Gdansk,66.0
34808,4472,2025-01-31 08:35:00,krakow,28.95
34809,760,2025-07-08 10:34:00,krakow,33.3
34810,6550,2025-06-05 07:48:00,poznan,44.32
34811,4234,2025-03-29 16:05:00,warsaw,
34812,1892,2025-03-14 13:32:00,Gdansk,48.08
34813,3033,08/05/2025 21:17,warsaw,26.11
34814,4303,2025-07-09 15:34:00,warsaw,52.87
34815,5732,2025-04-25 09:29:00,krakow,53.0
34816,8117,29/05/2025 16:35,gdansk,88.6
34817,3914,2025-03-08 20:43:00,Gdansk,20.98
34818,3435,2025-02-28 19:11:00,krakow,71.19
34819,9799,2025-05-04 16:08:00,poznan,70.34
34820,2996,2025-01-24 13:41:00,Gdansk,44.94
34821,6035,2025-05-30 19:01:00,gdansk,10.39
34822,7342,2025-02-04 10:15:00,Poznan,40.55
34823,5107,2025-06-02 14:50:00,Warsaw,45.96
34824,9771,2025-06-06 19:34:00,gdansk,64.05
34825,6966,2025-03-08 14:08:00,Gdansk,41.51
34826,8185,2025-02-26 07:01:00,poznan,54.79
34827,5888,2025-03-21 17:00:00,Gdansk,53.76
34828,2457,2025-01-06 13:51:00,krakow,36.45
34829,1290,2025-01-31 22:42:00,Warsaw,66.91
34830,3480,28/02/2025 21:30,warsaw,52.64
34831,5787,2025-03-30 20:57:00,warsaw,74.24
34832,1562,2025-03-21 22:02:00,krakow,55.37
34833,8051,2025-06-04 13:48:00,Krakow,37.59
34834,8604,2025-03-21 22:46:00,Krakow,66.39
34835,1616,2025-05-18 07:34:00,Warsaw,41.14
34836,3187,2025-05-10 12:58:00,Poznan,20.76
34837,4116,2025-02-20 21:44:00,warsaw,
34838,885,2025-07-09 12:01:00,Gdansk,37.81
34839,1012,2025-05-13 13:37:00,Poznan,20.69
34840,9655,2025-02-24 20:39:00,Krakow,80.82
34841,8164,30/05/2025 19:35,Gdansk,
34842,5206,2025-05-08 07:19:00,poznan,68.52
34843,3615,2025-02-11 20:05:00,Gdansk,85.24
34844,8088,2025-01-19 13:13:00,Krakow,70.33
34845,3560,2025-02-14 07:51:00,Krakow,53.64
34846,6178,2025-02-05 16:14:00,Poznan,41.16
34847,3127,2025-03-25 19:50:00,gdansk,28.45
34848,5673,2025-01-13 09:46:00,warsaw,64.74
34849,7752,2025-04-20 18:41:00,krakow,66.06
34850,1047,2025-06-05 15:38:00,poznan,64.62
34851,8018,2025-02-14 08:51:00,warsaw,25.58
34852,7413,2025-03-19 18:29:00,gdansk,85.52
34853,623,12/01/2025 22:32,gdansk,52.79
34854,1309,11/05/2025 14:30,Krakow,29.15
34855,5258,2025-05-08 18:21:00,Krakow,62.37
34856,3750,2025-06-02 17:56:00,warsaw,72.94
34857,7918,2025-02-09 22:51:00,gdansk,75.55
34858,8736,2025-02-07 13:14:00,warsaw,38.71
34859,2214,2025-04-09 15:28:00,warsaw,11.84
34860,9527,2025-03-12 14:50:00,krakow,82.61
34861,5789,02/04/2025 07:17,gdansk,
34862,1362,2025-02-12 15:38:00,Warsaw,61.91
34863,8375,16/04/2025 19:54,gdansk,51.96
34864,6317,2025-05-21 20:34:00,krakow,46.24
34865,6120,2025-02-09 07:09:00,poznan,49.71
34866,9995,22/05/2025 08:21,warsaw,30.1
34867,7523,2025-04-30 21:19:00,Warsaw,67.96
34868,9504,07/03/2025 07:59,Warsaw,42.71
34869,6535,2025-04-07 11:54:00,krakow,69.99
34870,1456,2025-04-25 08:12:00,Poznan,37.98
34871,3979,2025-02-03 19:51:00,Poznan,59.41
34872,3182,2025-01-04 14:55:00,Poznan,70.97
34873,642,2025-01-31 14:39:00,poznan,17.59
34874,1312,2025-03-06 14:46:00,Poznan,50.26
34875,8356,2025-04-04 22:23:00,Warsaw,18.22
34876,2480,2025-02-17 21:57:00,gdansk,71.37
34877,4481,2025-02-24 22:34:00,gdansk,52.27
34878,5316,2025-04-04 07:38:00,gdansk,20.72
34879,5110,2025-01-12 10:44:00,gdansk,87.7
34880,2153,2025-01-03 09:43:00,Krakow,35.46
34881,2740,2025-02-06 15:19:00,Warsaw,87.28
34882,1870,2025-03-27 11:31:00,warsaw,75.3
34883,278,2025-02-01 18:19:00,Gdansk,43.59
34884,6082,2025-06-12 19:37:00,Krakow,67.06
34885,1260,2025-06-11 15:32:00,warsaw,72.94
34886,9643,2025-07-01 07:41:00,krakow,44.42
34887,3963,2025-06-28 08:05:00,Gdansk,48.56
34888,5488,2025-06-13 18:22:00,poznan,85.51
34889,9287,2025-01-06 09:32:00,warsaw,17.27
34890,5194,2025-06-12 10:58:00,warsaw,24.8
34891,7283,2025-02-04 13:39:00,krakow,83.19
34892,6553,21/03/2025 13:02,warsaw,76.83
34893,2875,2025-04-29 22:32:00,krakow,61.88
34894,5199,2025-04-28 12:11:00,gdansk,74.05
34895,966,23/06/2025 10:38,Warsaw,89.04
34896,3682,2025-01-16 13:10:00,gdansk,
34897,5558,2025-03-10 13:27:00,Krakow,84.89
34898,9454,2025-06-27 20:11:00,poznan,52.34
34899,4374,2025-05-15 12:21:00,krakow,57.89
34900,3166,2025-03-07 09:37:00,Poznan,27.0
34901,8337,2025-02-24 07:02:00,warsaw,31.2
34902,5918,2025-02-27 21:47:00,krakow,32.88
34903,3660,2025-03-13 11:03:00,Warsaw,17.67
34904,5625,13/04/2025 08:17,gdansk,83.08
34905,640,28/03/2025 12:43,poznan,34.26
34906,4232,2025-04-22 22:51:00,gdansk,49.13
34907,7074,2025-02-21 22:43:00,gdansk,61.01
34908,9862,2025-04-03 16:19:00,Krakow,20.08
34909,7849,2025-05-13 11:40:00,krakow,57.8
34910,3153,2025-03-10 13:56:00,Poznan,51.43
34911,9873,2025-06-05 21:45:00,warsaw,55.98
34912,1812,2025-01-06 17:36:00,warsaw,44.81
34913,5818,10/04/2025 16:02,warsaw,61.59
34914,1995,2025-04-10 13:50:00,gdansk,44.78
34915,5602,2025-03-12 18:09:00,krakow,13.35
34916,7279,2025-07-08 18:47:00,Gdansk,42.22
34917,1213,2025-05-10 19:19:00,Warsaw,32.88
34918,3170,2025-02-03 16:24:00,gdansk,63.9
34919,7383,27/04/2025 08:39,Warsaw,35.98
34920,7273,2025-01-31 09:33:00,Krakow,36.66
34921,1547,2025-04-11 14:58:00,gdansk,19.41
34922,5262,2025-02-17 11:07:00,gdansk,12.16
34923,7123,09/04/2025 07:49,warsaw,74.02
34924,9283,2025-01-17 11:04:00,warsaw,35.7
34925,502,2025-07-15 22:31:00,warsaw,51.73
34926,1564,2025-03-04 11:15:00,krakow,
34927,5228,2025-04-01 11:53:00,warsaw,49.65
34928,9786,2025-04-13 11:00:00,warsaw,15.3
34929,6491,2025-05-10 22:05:00,krakow,15.97
34930,4835,2025-05-03 19:59:00,Krakow,45.63
34931,9406,2025-04-24 21:21:00,Krakow,10.11
34932,406,01/04/2025 13:36,gdansk,17.52
34933,6057,2025-04-05 10:26:00,Krakow,63.87
34934,460,2025-01-27 13:46:00,krakow,89.05
34935,3928,2025-03-05 08:50:00,warsaw,72.91
34936,1626,24/03/2025 21:46,Poznan,73.28
34937,8375,2025-01-30 13:09:00,krakow,62.07
34938,889,06/01/2025 20:22,warsaw,62.25
34939,2167,2025-06-08 12:18:00,Poznan,54.65
34940,7667,04/03/2025 13:41,gdansk,77.23
34941,3758,2025-02-11 11:02:00,warsaw,84.68
34942,8020,2025-07-03 17:50:00,gdansk,75.57
34943,2109,2025-04-06 17:16:00,krakow,58.34
34944,4496,2025-06-24 11:19:00,krakow,42.37
34945,7957,2025-06-09 18:49:00,krakow,70.85
34946,1715,11/05/2025 15:18,krakow,81.38
34947,7405,2025-01-17 15:27:00,krakow,70.53
34948,9555,2025-05-31 08:40:00,warsaw,61.85
34949,5955,2025-06-17 18:50:00,Gdansk,27.87
34950,7724,2025-04-07 17:58:00,warsaw,59.86
34951,6392,09/01/2025 08:56,krakow,59.74
34952,2018,2025-05-21 10:44:00,warsaw,87.02
34953,102,2025-02-19 19:45:00,poznan,54.44
34954,4094,2025-04-18 18:46:00,Poznan,59.34
34955,313,2025-05-28 15:20:00,warsaw,49.08
34956,8127,2025-01-06 07:01:00,krakow,31.92
34957,9561,2025-03-04 15:26:00,Poznan,
34958,821,2025-05-12 07:01:00,Poznan,80.76
34959,9538,2025-02-21 09:52:00,gdansk,66.9
34960,6189,2025-02-28 14:30:00,gdansk,16.66
34961,625,2025-01-17 12:36:00,warsaw,45.77
34962,8743,2025-05-18 07:21:00,Gdansk,55.28
34963,1826,29/01/2025 15:54,gdansk,69.98
34964,5518,2025-01-27 15:25:00,gdansk,82.74
34965,5235,2025-05-11 13:46:00,Gdansk,
34966,1559,2025-05-08 19:13:00,krakow,
34967,3984,2025-06-08 09:37:00,gdansk,
34968,29,17/01/2025 08:00,warsaw,49.3
34969,2775,2025-07-05 18:00:00,gdansk,81.92
34970,5147,07/04/2025 20:53,krakow,54.86
34971,5741,2025-06-08 15:19:00,Poznan,82.65
34972,7970,07/05/2025 19:53,warsaw,11.09
34973,9274,2025-06-22 11:11:00,warsaw,15.39
34974,9641,2025-05-05 15:32:00,Krakow,32.88
34975,9616,2025-01-31 16:08:00,krakow,48.32
34976,1360,2025-01-06 21:43:00,krakow,14.92
34977,4788,2025-05-02 07:24:00,krakow,29.71
34978,9271,2025-04-20 17:13:00,Warsaw,81.37
34979,965,2025-01-17 16:46:00,warsaw,12.32
34980,2135,14/03/2025 22:14,Gdansk,14.77
34981,2171,2025-05-05 09:36:00,gdansk,19.75
34982,9600,2025-07-13 11:10:00,Krakow,46.36
34983,8329,2025-05-26 10:34:00,warsaw,80.2
34984,9806,2025-02-24 10:15:00,Poznan,21.02
34985,9048,2025-03-29 13:14:00,warsaw,68.24
34986,4835,2025-01-24 18:55:00,warsaw,55.64
34987,4749,2025-01-10 07:37:00,warsaw,54.92
34988,2982,2025-03-16 10:21:00,warsaw,37.01
34989,4381,2025-04-05 18:56:00,Gdansk,64.32
34990,3822,2025-07-16 18:29:00,Gdansk,12.09
34991,9656,2025-03-28 21:27:00,krakow,36.51
34992,8472,2025-05-01 13:15:00,gdansk,89.09
34993,7305,2025-02-21 11:00:00,gdansk,43.85
34994,7508,2025-06-10 19:45:00,krakow,27.31
34995,5310,2025-03-16 22:45:00,Warsaw,80.72
34996,4040,19/04/2025 14:38,Krakow,79.95
34997,6920,2025-02-01 08:09:00,Gdansk,53.86
34998,6789,2025-01-06 22:15:00,Poznan,
34999,1897,2025-03-26 08:16:00,krakow,72.05
35000,6090,2025-02-24 11:16:00,warsaw,14.75
35001,9207,2025-01-07 22:48:00,gdansk,
35002,8830,03/07/2025 20:05,Poznan,34.23
35003,9010,2025-03-21 17:09:00,warsaw,34.25
35004,7523,27/01/2025 08:47,gdansk,45.61
35005,9205,2025-03-30 21:27:00,krakow,85.3
35006,7798,2025-01-08 13:09:00,Poznan,11.24
35007,5615,29/01/2025 18:37,krakow,45.76
35008,3328,2025-07-09 09:20:00,gdansk,23.56
35009,6991,2025-07-10 12:19:00,poznan,23.67
35010,9228,2025-07-07 15:58:00,Gdansk,
35011,4061,2025-01-07 15:36:00,krakow,57.37
35012,1123,2025-04-17 21:14:00,krakow,12.18
35013,7767,2025-07-09 09:01:00,gdansk,61.06
35014,7326,2025-03-03 12:46:00,krakow,73.3
35015,3824,2025-06-03 22:19:00,Gdansk,59.88
35016,6373,09/03/2025 15:11,gdansk,86.96
35017,6819,2025-06-18 22:27:00,warsaw,49.97
35018,2109,2025-01-15 16:48:00,Krakow,81.2
35019,890,2025-05-20 07:39:00,krakow,48.26
35020,5354,2025-05-26 11:37:00,krakow,
35021,1534,2025-04-26 15:05:00,krakow,54.34
35022,5470,2025-03-04 08:14:00,warsaw,10.49
35023,5434,2025-06-24 14:23:00,gdansk,45.6
35024,8731,2025-05-19 19:56:00,warsaw,10.37
35025,904,2025-01-05 13:02:00,Warsaw,20.21
35026,7750,01/02/2025 10:46,warsaw,32.5
35027,6776,2025-03-14 19:16:00,gdansk,63.35
35028,8139,2025-04-20 11:44:00,krakow,59.8
35029,9447,2025-03-18 08:35:00,Warsaw,
35030,7352,2025-03-03 20:17:00,warsaw,46.32
35031,3962,2025-02-13 15:43:00,Poznan,70.89
35032,1840,2025-06-04 16:18:00,krakow,19.86
35033,5561,2025-07-16 09:42:00,gdansk,
35034,1767,2025-04-16 08:12:00,poznan,24.16
35035,1615,2025-02-08 21:23:00,Warsaw,39.6
35036,2624,2025-07-20 10:47:00,gdansk,78.37
35037,4520,2025-05-04 16:49:00,Warsaw,88.49
35038,4007,2025-05-17 18:41:00,Krakow,
35039,5972,30/06/2025 13:09,gdansk,16.85
35040,7504,2025-05-07 20:04:00,Warsaw,60.17
35041,6304,2025-07-06 12:00:00,Gdansk,22.45
35042,8887,2025-06-21 22:28:00,Poznan,81.55
35043,2806,2025-06-13 17:23:00,Warsaw,28.16
35044,7959,2025-01-27 07:59:00,Gdansk,54.4
35045,8690,2025-01-24 19:49:00,krakow,32.8
35046,6482,2025-04-19 13:21:00,gdansk,17.64
35047,659,2025-02-17 10:06:00,warsaw,
35048,6761,2025-02-16 22:52:00,krakow,
35049,9235,2025-06-25 08:03:00,Warsaw,54.61
35050,8810,2025-07-06 09:50:00,warsaw,53.4
35051,9165,2025-02-20 14:31:00,Poznan,43.42
35052,7066,13/06/2025 11:06,krakow,36.13
35053,767,2025-02-09 19:57:00,poznan,24.0
35054,988,2025-02-03 22:26:00,Warsaw,27.35
35055,9068,2025-03-21 19:06:00,warsaw,18.2
